Carbon concentration (ppm),Silicon concentration (ppm),Manganese concentration (ppm),Sulphur concentration (ppm),Phosphorus concentration (ppm),Nickel concentration (ppm),Chromium concentration (ppm),Molybdenum concentration (ppm),Vanadium concentration (ppm),Copper concentration (ppm),Oxygen concentration (ppm),Titanium concentration (ppm),Nitrogen concentration (ppm),Aluminium concentration (ppm),Boron concentration (ppm),Niobium concentration (ppm),Current (A),Voltage (V),AC or DC,Electrode positive or negative,Heat input (kJ/mm),Interpass temperature (deg C),Type of weld,Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J)
940.0,3100.0,13200.0,90.0,170.0,500.0,400.0,100.0,100.0,1100.0,233.0,100.0,95.0,140.0,10.0,100.0,550.0,28.0,0.0,1,3.6,100.0,1,0.0,0.0,429.0,537.0,22.0,75.0,-15.0,70.0
1100.0,3600.0,16100.000000000002,170.0,300.0,600.0,520.0,200.0,100.0,1200.0,305.0,100.0,95.0,140.0,10.0,200.0,550.0,28.0,0.0,1,3.6,100.0,1,0.0,0.0,542.0,625.0,19.0,64.0,-7.0,70.0
1000.0,2800.0000000000005,14200.0,110.0,240.0,900.0,800.0,400.0,100.0,1500.0,430.0,100.0,150.0,150.0,10.0,300.0,550.0,28.0,0.0,1,3.6,100.0,1,0.0,0.0,493.0,618.0,18.0,75.0,-6.0,70.0
800.0,2500.0,13500.0,90.0,170.0,900.0,700.0000000000001,100.0,100.0,1400.0000000000002,392.0,100.0,122.0,120.0,10.0,200.0,550.0,28.0,0.0,1,3.6,100.0,1,0.0,0.0,547.0,635.0,15.0,66.0,-18.0,70.0
1000.0,3100.0,13700.000000000002,200.0,280.0,800.0,600.0,200.0,100.0,1500.0,336.0,100.0,99.0,130.0,10.0,300.0,550.0,28.0,0.0,1,3.6,100.0,1,0.0,0.0,498.0,621.0,16.0,70.0,16.0,70.0
760.0,2800.0000000000005,12700.0,120.0,200.0,1000.0,600.0,100.0,100.0,1500.0,435.0,100.0,121.0,160.0,10.0,300.0,550.0,28.0,0.0,1,3.6,100.0,1,0.0,0.0,503.0,625.0,17.0,72.0,-5.0,70.0
940.0,1800.0,10500.0,130.0,170.0,1000.0,500.0,100.0,100.0,1100.0,511.0,100.0,100.0,50.0,10.0,100.0,550.0,28.0,0.0,1,3.6,100.0,1,0.0,0.0,380.0,486.0,22.0,75.0,1.0,70.0
940.0,1600.0,10100.0,180.0,260.0,1300.0,500.0,100.0,100.0,1100.0,569.0,100.0,102.0,50.0,10.0,100.0,550.0,28.0,0.0,1,3.6,100.0,1,0.0,0.0,402.0,498.0,18.0,70.0,7.0,70.0
900.0,1500.0,11800.0,120.0,180.0,1300.0,800.0,300.0,100.0,1400.0000000000002,621.0,100.0,131.0,50.0,10.0,200.0,550.0,28.0,0.0,1,3.6,100.0,1,0.0,0.0,427.0,518.0,18.0,75.0,30.0,70.0
720.0,1100.0,8500.0,150.0,170.0,1400.0000000000002,700.0000000000001,100.0,100.0,1400.0000000000002,543.0,100.0,119.0,50.0,10.0,100.0,550.0,28.0,0.0,1,3.6,100.0,1,0.0,0.0,436.0,525.0,15.0,77.0,38.0,70.0
810.0,1600.0,9700.0,210.0,240.0,1500.0,700.0000000000001,200.0,100.0,1900.0,584.0,100.0,95.0,50.0,10.0,200.0,550.0,28.0,0.0,1,3.6,100.0,1,0.0,0.0,451.0,545.0,,74.0,12.0,70.0
760.0,1900.0,11600.0,200.0,200.0,1700.0000000000002,700.0000000000001,200.0,200.0,1700.0000000000002,609.0,100.0,131.0,50.0,10.0,200.0,550.0,28.0,0.0,1,3.6,100.0,1,0.0,0.0,441.0,557.0,16.0,69.0,34.0,70.0
440.0,3200.0,6200.0,70.0,70.0,,,,,,,,,,,,,,0.0,1,0.6,200.0,0,250.0,14.0,445.0,496.0,31.0,79.7,,
440.0,3200.0,6200.0,70.0,70.0,,,,,,,,,,,,,,0.0,1,0.6,200.0,0,0.0,0.0,,,,,-36.0,100.0
460.0,3100.0,9600.0,80.0,120.0,,,,,,,,,,,,,,0.0,1,0.6,200.0,0,250.0,14.0,479.0,527.0,27.8,77.0,,
460.0,3100.0,9600.0,80.0,120.0,,,,,,,,,,,,,,0.0,1,0.6,200.0,0,0.0,0.0,,,,,-50.0,100.0
500.0,3800.0,14200.0,70.0,90.0,,,,,,,,,,,,,,0.0,1,0.6,200.0,0,250.0,14.0,511.0,575.0,26.8,78.7,,
500.0,3800.0,14200.0,70.0,90.0,,,,,,,,,,,,,,0.0,1,0.6,200.0,0,0.0,0.0,,,,,-47.0,100.0
550.0,3500.0,19300.0,70.0,110.0,,,,,,,,,,,,,,0.0,1,0.6,200.0,0,250.0,14.0,587.0,633.0,24.2,76.9,,
550.0,3500.0,19300.0,70.0,110.0,,,,,,,,,,,,,,0.0,1,0.6,200.0,0,0.0,0.0,,,,,-28.0,100.0
370.0,2900.0,6000.0,60.0,90.0,,,,,,,,,,,,,,0.0,1,1.0,200.0,0,250.0,14.0,401.0,466.0,32.0,81.5,,
370.0,2900.0,6000.0,60.0,90.0,,,,,,,,,,,,,,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-31.0,100.0
390.0,2900.0,9400.0,70.0,110.0,,,,,,,,,,,,,,0.0,1,1.0,200.0,0,250.0,14.0,438.0,501.0,32.6,80.6,,
390.0,2900.0,9400.0,70.0,110.0,,,,,,,,,,,,,,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-46.0,100.0
480.0,3500.0,14100.0,60.0,120.0,,,,,,,,,,,,,,0.0,1,1.0,200.0,0,250.0,14.0,479.0,551.0,29.8,78.8,,
480.0,3500.0,14100.0,60.0,120.0,,,,,,,,,,,,,,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-54.0,100.0
510.0,3200.0,18000.0,60.0,120.0,,,,,,,,,,,,,,0.0,1,1.0,200.0,0,250.0,14.0,507.0,587.0,29.2,76.9,,
510.0,3200.0,18000.0,60.0,120.0,,,,,,,,,,,,,,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-44.0,100.0
380.0,2400.0,5500.0,70.0,50.0,,,,,,,,,,,,,,0.0,1,2.2,200.0,0,250.0,14.0,389.0,457.0,30.0,80.6,,
380.0,2400.0,5500.0,70.0,50.0,,,,,,,,,,,,,,0.0,1,2.2,200.0,0,0.0,0.0,,,,,-39.0,100.0
360.0,2400.0,8900.0,80.0,100.0,,,,,,,,,,,,,,0.0,1,2.2,200.0,0,250.0,14.0,400.0,478.0,32.6,80.6,,
360.0,2400.0,8900.0,80.0,100.0,,,,,,,,,,,,,,0.0,1,2.2,200.0,0,0.0,0.0,,,,,-46.0,100.0
420.0,2800.0000000000005,13700.000000000002,70.0,120.0,,,,,,,,,,,,,,0.0,1,2.2,200.0,0,250.0,14.0,438.0,518.0,29.8,82.3,,
420.0,2800.0000000000005,13700.000000000002,70.0,120.0,,,,,,,,,,,,,,0.0,1,2.2,200.0,0,0.0,0.0,,,,,-57.0,100.0
450.0,2600.0,16900.0,70.0,120.0,,,,,,,,,,,,,,0.0,1,2.2,200.0,0,250.0,14.0,456.0,548.0,32.0,78.8,,
450.0,2600.0,16900.0,70.0,120.0,,,,,,,,,,,,,,0.0,1,2.2,200.0,0,0.0,0.0,,,,,-37.0,100.0
430.0,2000.0,5200.0,90.0,100.0,,,,,,,,,,,,,,0.0,1,4.3,200.0,0,250.0,14.0,341.0,453.0,32.6,78.8,,
430.0,2000.0,5200.0,90.0,100.0,,,,,,,,,,,,,,0.0,1,4.3,200.0,0,0.0,0.0,,,,,-15.0,100.0
420.0,2000.0,9300.0,80.0,110.0,,,,,,,,,,,,,,0.0,1,4.3,200.0,0,250.0,14.0,376.0,484.0,32.6,78.8,,
420.0,2000.0,9300.0,80.0,110.0,,,,,,,,,,,,,,0.0,1,4.3,200.0,0,0.0,0.0,,,,,-27.0,100.0
430.0,2400.0,13700.000000000002,80.0,130.0,,,,,,,,,,,,,,0.0,1,4.3,200.0,0,250.0,14.0,405.0,500.0,31.8,80.6,,
430.0,2400.0,13700.000000000002,80.0,130.0,,,,,,,,,,,,,,0.0,1,4.3,200.0,0,0.0,0.0,,,,,-27.0,100.0
470.0,2500.0,17300.0,70.0,140.0,,,,,,,,,,,,,,0.0,1,4.3,200.0,0,250.0,14.0,437.0,541.0,30.0,78.8,,
470.0,2500.0,17300.0,70.0,140.0,,,,,,,,,,,,,,0.0,1,4.3,200.0,0,0.0,0.0,,,,,-5.0,100.0
1250.0,2600.0,13400.0,120.0,130.0,700.0000000000001,500.0,30.0,50.0,,253.0,5.0,89.0,,,180.0,850.0,35.0,0.0,1,7.9,300.0,1,0.0,0.0,505.0,589.0,,71.0,,
1300.0,3000.0,14000.0,100.0,120.0,700.0000000000001,600.0,50.0,20.0,,430.0,0.5,95.0,,,180.0,850.0,35.0,0.0,1,7.9,300.0,1,0.0,0.0,530.0,620.0,,63.0,,
1100.0,2600.0,13000.0,130.0,170.0,600.0,400.0,30.0,50.0,,236.0,10.0,83.0,,,180.0,850.0,35.0,0.0,1,7.9,300.0,1,0.0,0.0,460.0,584.0,,65.0,,
1050.0,2800.0000000000005,14600.0,130.0,150.0,800.0,200.0,50.0,20.0,,357.0,5.0,92.0,,,160.0,850.0,35.0,0.0,1,7.9,300.0,1,0.0,0.0,471.0,575.0,,66.0,,
1150.0,2200.0,13000.0,120.0,160.0,1300.0,500.0,50.0,,,255.0,,99.0,,,160.0,850.0,35.0,0.0,1,7.9,300.0,1,0.0,0.0,473.0,609.0,,60.0,,
1150.0,2600.0,15000.0,100.0,140.0,600.0,500.0,90.0,50.0,,455.0,5.0,100.0,,,170.0,850.0,35.0,0.0,1,7.9,300.0,1,0.0,0.0,465.0,571.0,,70.0,,
1150.0,2500.0,13500.0,120.0,100.0,800.0,200.0,90.0,30.0,,260.0,,94.0,,,170.0,850.0,35.0,0.0,1,7.9,300.0,1,0.0,0.0,465.0,587.0,,69.0,,
1050.0,3000.0,15000.0,180.0,110.0,800.0,300.0,110.0,5.0,,370.0,,95.0,,,150.0,850.0,35.0,0.0,1,7.9,300.0,1,0.0,0.0,423.0,564.0,,71.0,,
1055.0,2300.0,12100.0,120.0,120.0,700.0000000000001,300.0,1700.0000000000002,20.0,,218.0,120.0,101.0,,16.0,,850.0,35.0,0.0,1,7.9,300.0,1,0.0,0.0,504.0,589.0,,69.0,,
1050.0,2400.0,13899.999999999998,120.0,120.0,700.0000000000001,300.0,1500.0,30.0,,411.0,100.0,103.0,,20.0,190.0,850.0,35.0,0.0,1,7.9,300.0,1,0.0,0.0,496.0,604.0,,65.0,,
1200.0,2600.0,13300.0,120.0,170.0,600.0,300.0,1200.0,20.0,,255.0,120.0,96.0,,13.0,,850.0,35.0,0.0,1,7.9,300.0,1,0.0,0.0,508.0,604.0,,67.0,,
1050.0,2600.0,13200.0,210.0,140.0,600.0,300.0,1250.0,20.0,,362.0,100.0,101.0,,22.0,180.0,850.0,35.0,0.0,1,7.9,300.0,1,0.0,0.0,549.0,629.0,,60.0,,
1200.0,2500.0,12600.0,100.0,130.0,600.0,300.0,1450.0,20.0,,262.0,110.0,119.0,,20.0,160.0,850.0,35.0,0.0,1,7.9,300.0,1,0.0,0.0,529.0,612.0,,61.0,,
1000.0,2600.0,13799.999999999998,100.0,110.0,700.0000000000001,300.0,1400.0000000000002,20.0,,416.0,120.0,116.0,,22.0,100.0,850.0,35.0,0.0,1,7.9,300.0,1,0.0,0.0,460.0,583.0,,63.0,,
1100.0,2500.0,12800.0,100.0,120.0,700.0000000000001,300.0,1500.0,30.0,,253.0,115.0,107.0,,21.0,180.0,850.0,35.0,0.0,1,7.9,300.0,1,0.0,0.0,533.0,615.0,,62.0,,
900.0,2100.0,13899.999999999998,130.0,100.0,600.0,300.0,1850.0,10.0,,340.0,120.0,108.0,,22.0,190.0,850.0,35.0,0.0,1,7.9,300.0,1,0.0,0.0,479.0,587.0,,68.0,,
360.0,3100.0,6000.0,80.0,120.0,,,,,,,,,,,,170.0,21.0,0.0,1,1.0,20.0,0,0.0,0.0,450.0,506.0,28.8,77.8,-14.0,100.0
430.0,3000.0,10300.0,70.0,130.0,,,,,,,,,,,,170.0,21.0,0.0,1,1.0,20.0,0,0.0,0.0,495.0,554.0,30.6,77.8,-32.0,100.0
460.0,3100.0,13899.999999999998,80.0,150.0,,,,,,,,,,,,170.0,21.0,0.0,1,1.0,20.0,0,0.0,0.0,542.0,597.0,26.6,75.0,-39.0,100.0
500.0,3100.0,17900.0,70.0,150.0,,,,,,,,,,,,170.0,21.0,0.0,1,1.0,20.0,0,0.0,0.0,604.0,657.0,22.0,71.9,-29.0,100.0
390.0,2800.0000000000005,5800.0,80.0,120.0,,,,,,,,,,,,170.0,21.0,0.0,1,1.0,150.0,0,0.0,0.0,411.0,475.0,30.6,79.7,-24.0,100.0
470.0,3100.0,10000.0,80.0,150.0,,,,,,,,,,,,170.0,21.0,0.0,1,1.0,150.0,0,0.0,0.0,454.0,519.0,29.0,78.8,-35.0,100.0
460.0,3100.0,14000.0,70.0,120.0,,,,,,,,,,,,170.0,21.0,0.0,1,1.0,150.0,0,0.0,0.0,486.0,556.0,28.6,77.0,-41.0,100.0
490.0,3100.0,17700.0,70.0,140.0,,,,,,,,,,,,170.0,21.0,0.0,1,1.0,150.0,0,0.0,0.0,525.0,600.0,29.6,77.0,-37.0,100.0
370.0,2800.0000000000005,6000.0,80.0,100.0,,,,,,,,,,,,170.0,21.0,0.0,1,1.0,240.0,0,0.0,0.0,390.0,465.0,34.8,80.6,-31.0,100.0
420.0,3200.0,10200.0,70.0,120.0,,,,,,,,,,,,170.0,21.0,0.0,1,1.0,240.0,0,0.0,0.0,427.0,499.0,34.6,80.5,-42.0,100.0
470.0,3100.0,13700.000000000002,80.0,130.0,,,,,,,,,,,,170.0,21.0,0.0,1,1.0,240.0,0,0.0,0.0,448.0,525.0,32.0,78.8,-50.0,100.0
470.0,3200.0,17500.0,70.0,150.0,,,,,,,,,,,,170.0,21.0,0.0,1,1.0,240.0,0,0.0,0.0,501.0,566.0,31.4,77.8,-48.0,100.0
420.0,2500.0,5500.0,80.0,100.0,,,,,,,,,,,,170.0,21.0,0.0,1,1.0,300.0,0,0.0,0.0,371.0,452.0,34.2,79.7,-36.0,100.0
450.0,3000.0,9900.0,80.0,100.0,,,,,,,,,,,,170.0,21.0,0.0,1,1.0,300.0,0,0.0,0.0,410.0,486.0,34.8,80.6,-47.0,100.0
470.0,2700.0,13200.0,70.0,120.0,,,,,,,,,,,,170.0,21.0,0.0,1,1.0,300.0,0,0.0,0.0,431.0,513.0,33.4,78.8,-53.0,100.0
470.0,2800.0000000000005,16600.0,70.0,120.0,,,,,,,,,,,,170.0,21.0,0.0,1,1.0,300.0,0,0.0,0.0,446.0,533.0,32.2,80.6,-57.0,100.0
1200.0,2900.0,14600.0,250.0,280.0,560.0,560.0,50.0,1200.0,900.0,,50.0,,180.0,,40.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,570.0,,29.0,68.0,,
1200.0,2900.0,14600.0,250.0,280.0,560.0,560.0,50.0,1200.0,900.0,,50.0,,180.0,,40.0,650.0,33.0,0.0,1,3.3,300.0,1,,,605.0,,16.0,48.0,,
1100.0,4500.0,16700.0,140.0,200.0,420.0,400.0,50.0,960.0,1100.0,,70.0,,240.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,600.0,,30.0,68.0,,
1100.0,4500.0,16700.0,140.0,200.0,420.0,400.0,50.0,960.0,1100.0,,70.0,,240.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,,,665.0,,29.0,66.0,,
1500.0,3000.0,15700.0,260.0,280.0,700.0000000000001,590.0,1100.0,1220.0,930.0,,60.0,,170.0,,60.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,661.0,,20.0,68.0,,
1500.0,3000.0,15700.0,260.0,280.0,700.0000000000001,590.0,1100.0,1220.0,930.0,,60.0,,170.0,,60.0,650.0,33.0,0.0,1,3.3,300.0,1,,,715.0,,16.0,62.0,,
1400.0000000000002,3300.0,16700.0,200.0,260.0,700.0000000000001,660.0,1880.0,980.0,100.0,,80.0,,160.0,,80.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,690.0,,15.0,62.0,,
1400.0000000000002,3300.0,16700.0,200.0,260.0,700.0000000000001,660.0,1880.0,980.0,100.0,,80.0,,160.0,,80.0,650.0,33.0,0.0,1,3.3,300.0,1,,,784.0,,17.0,64.0,,
1300.0,3000.0,13799.999999999998,140.0,280.0,580.0,600.0,50.0,950.0,800.0,,60.0,,150.0,,50.0,850.0,38.0,0.0,1,7.6,300.0,1,0.0,0.0,530.0,,14.0,60.0,,
1300.0,3000.0,13799.999999999998,140.0,280.0,580.0,600.0,50.0,950.0,800.0,,60.0,,150.0,,50.0,850.0,38.0,0.0,1,7.6,300.0,1,,,588.0,,25.0,50.0,,
1200.0,3400.0000000000005,16700.0,240.0,300.0,530.0,600.0,50.0,1150.0,600.0,,60.0,,160.0,,50.0,850.0,38.0,0.0,1,7.6,300.0,1,0.0,0.0,521.0,,30.0,60.0,,
1200.0,3400.0000000000005,16700.0,240.0,300.0,530.0,600.0,50.0,1150.0,600.0,,60.0,,160.0,,50.0,850.0,38.0,0.0,1,7.6,300.0,1,,,604.0,,30.0,48.0,,
1300.0,2700.0,14600.0,110.0,260.0,680.0,620.0,2600.0,1030.0,1050.0,,60.0,,150.0,,50.0,850.0,38.0,0.0,1,7.6,300.0,1,0.0,0.0,641.0,,32.0,50.0,,
1300.0,2700.0,14600.0,110.0,260.0,680.0,620.0,2600.0,1030.0,1050.0,,60.0,,150.0,,50.0,850.0,38.0,0.0,1,7.6,300.0,1,,,720.0,,15.0,55.0,,
1000.0,2800.0000000000005,14500.0,230.0,370.0,650.0,580.0,2400.0,1100.0,900.0,,50.0,,170.0,,50.0,850.0,38.0,0.0,1,7.6,300.0,1,0.0,0.0,620.0,,15.0,55.0,,
1000.0,2800.0000000000005,14500.0,230.0,370.0,650.0,580.0,2400.0,1100.0,900.0,,50.0,,170.0,,50.0,850.0,38.0,0.0,1,7.6,300.0,1,,,740.0,,21.0,60.0,,
1100.0,2800.0000000000005,13899.999999999998,90.0,170.0,650.0,690.0000000000001,80.0,320.0,1200.0,,50.0,,180.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,525.0,,31.0,62.0,,
1100.0,2800.0000000000005,13899.999999999998,90.0,170.0,650.0,690.0000000000001,80.0,320.0,1200.0,,50.0,,180.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,,,540.0,,26.0,70.0,,
1000.0,3800.0,15800.0,130.0,160.0,460.0,530.0,60.0,320.0,1200.0,,60.0,,180.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,540.0,,30.0,60.0,,
1000.0,3800.0,15800.0,130.0,160.0,460.0,530.0,60.0,320.0,1200.0,,60.0,,180.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,,,580.0,,30.0,66.0,,
1200.0,3000.0,15100.0,60.0,130.0,900.0,700.0000000000001,2700.0,360.0,1500.0,,50.0,,160.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,592.0,,27.0,68.0,,
1200.0,3000.0,15100.0,60.0,130.0,900.0,700.0000000000001,2700.0,360.0,1500.0,,50.0,,160.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,,,630.0,,32.0,76.0,,
1000.0,4100.0,18300.0,90.0,140.0,950.0,780.0,3000.0,410.0,1600.0,,70.0,,190.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,610.0,,35.0,68.0,,
1000.0,4100.0,18300.0,90.0,140.0,950.0,780.0,3000.0,410.0,1600.0,,70.0,,190.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,,,692.0,,30.0,60.0,,
1200.0,3000.0,14000.0,160.0,750.0,1400.0000000000002,1100.0,250.0,50.0,2500.0,,,,150.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,426.0,,21.0,54.0,,
1200.0,3000.0,14000.0,160.0,750.0,1400.0000000000002,1100.0,250.0,50.0,2500.0,,,,150.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,,,431.0,,27.0,62.0,,
800.0,3000.0,13500.0,130.0,140.0,300.0,300.0,50.0,460.0,430.0,420.0,50.0,90.0,230.0,,150.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,500.0,707.0,23.0,55.0,,
800.0,3000.0,13500.0,130.0,140.0,300.0,300.0,50.0,460.0,430.0,420.0,50.0,90.0,230.0,,150.0,650.0,33.0,0.0,1,3.3,300.0,1,600.0,0.75,522.0,670.0,26.0,63.0,,
800.0,2800.0000000000005,13899.999999999998,110.0,150.0,280.0,300.0,1700.0000000000002,490.0,440.0,340.0,50.0,54.0,120.0,,150.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,562.0,694.0,22.0,55.0,,
800.0,2800.0000000000005,13899.999999999998,110.0,150.0,280.0,300.0,1700.0000000000002,490.0,440.0,340.0,50.0,54.0,120.0,,150.0,650.0,33.0,0.0,1,3.3,300.0,1,600.0,0.75,642.0,732.0,22.0,58.0,,
800.0,2900.0,13300.0,100.0,170.0,320.0,300.0,4300.0,500.0,530.0,450.0,50.0,95.0,100.0,,150.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,562.0,692.0,21.0,59.0,,
800.0,2900.0,13300.0,100.0,170.0,320.0,300.0,4300.0,500.0,530.0,450.0,50.0,95.0,100.0,,150.0,650.0,33.0,0.0,1,3.3,300.0,1,600.0,0.75,701.0,766.0,22.0,52.0,,
1600.0,1300.0,10600.0,280.0,130.0,300.0,200.0,50.0,50.0,480.0,410.0,50.0,67.0,120.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,355.0,524.0,27.0,50.0,,
1600.0,1300.0,10600.0,280.0,130.0,300.0,200.0,50.0,50.0,480.0,410.0,50.0,67.0,120.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,600.0,0.75,330.0,494.0,27.0,51.0,,
1200.0,2600.0,14000.0,120.0,140.0,570.0,500.0,90.0,560.0,1060.0,420.0,50.0,138.0,140.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,522.0,689.0,28.0,60.0,,
1200.0,2600.0,14000.0,120.0,140.0,570.0,500.0,90.0,560.0,1060.0,420.0,50.0,138.0,140.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,600.0,0.75,581.0,704.0,23.0,60.0,,
1100.0,2600.0,14400.0,80.0,120.0,690.0000000000001,560.0,100.0,1050.0,760.0,410.0,50.0,145.0,170.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,577.0,716.0,26.0,61.0,,
1100.0,2600.0,14400.0,80.0,120.0,690.0000000000001,560.0,100.0,1050.0,760.0,410.0,50.0,145.0,170.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,600.0,0.75,599.0,701.0,26.0,64.0,,
1600.0,1200.0,10400.0,270.0,120.0,270.0,200.0,1500.0,50.0,410.0,420.0,50.0,67.0,90.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,405.0,577.0,20.0,32.0,,
1600.0,1200.0,10400.0,270.0,120.0,270.0,200.0,1500.0,50.0,410.0,420.0,50.0,67.0,90.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,600.0,0.75,405.0,562.0,26.0,60.0,,
1000.0,3500.0,15400.0,90.0,160.0,600.0,490.0,1800.0,570.0,1100.0,420.0,50.0,138.0,160.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,556.0,704.0,25.0,58.0,,
1000.0,3500.0,15400.0,90.0,160.0,600.0,490.0,1800.0,570.0,1100.0,420.0,50.0,138.0,160.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,600.0,0.75,593.0,692.0,26.0,65.0,,
1100.0,2700.0,14700.0,80.0,120.0,700.0000000000001,540.0,2200.0,950.0,720.0,480.0,50.0,139.0,220.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,556.0,716.0,25.0,63.0,,
1100.0,2700.0,14700.0,80.0,120.0,700.0000000000001,540.0,2200.0,950.0,720.0,480.0,50.0,139.0,220.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,600.0,0.75,648.0,735.0,25.0,65.0,,
1600.0,1200.0,10000.0,320.0,140.0,280.0,200.0,3900.0,50.0,430.0,450.0,50.0,62.0,120.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,599.0,670.0,25.0,55.0,,
1600.0,1200.0,10000.0,320.0,140.0,280.0,200.0,3900.0,50.0,430.0,450.0,50.0,62.0,120.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,600.0,0.75,569.0,624.0,22.0,54.0,,
1200.0,3300.0,14700.0,140.0,140.0,600.0,500.0,3900.0,550.0,1100.0,400.0,50.0,136.0,150.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,574.0,744.0,24.0,55.0,,
1200.0,3300.0,14700.0,140.0,140.0,600.0,500.0,3900.0,550.0,1100.0,400.0,50.0,136.0,150.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,600.0,0.75,613.0,747.0,24.0,64.0,,
1100.0,2500.0,13300.0,80.0,110.0,670.0,530.0,4400.0,970.0,720.0,440.0,50.0,145.0,180.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,559.0,735.0,25.0,62.0,,
1100.0,2500.0,13300.0,80.0,110.0,670.0,530.0,4400.0,970.0,720.0,440.0,50.0,145.0,180.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,600.0,0.75,662.0,740.0,24.0,60.0,,
1100.0,3800.0,15000.0,290.0,,,,0.0,50.0,,,0.0,,,,0.0,650.0,33.0,0.0,1,3.3,300.0,1,600.0,0.75,524.0,596.0,29.0,64.0,,
1100.0,3700.0,15200.0,300.0,,,,0.0,500.0,,,0.0,,,,0.0,650.0,33.0,0.0,1,3.3,300.0,1,600.0,0.75,571.0,644.0,,,,
1100.0,3800.0,15500.0,290.0,,,,0.0,900.0,,,0.0,,,,0.0,650.0,33.0,0.0,1,3.3,300.0,1,600.0,0.75,631.0,689.0,,,,
1400.0000000000002,3800.0,16500.0,280.0,,,,5000.0,50.0,,,0.0,,,,0.0,650.0,33.0,0.0,1,3.3,300.0,1,600.0,0.75,644.0,714.0,34.0,63.0,,
1000.0,3800.0,15800.0,280.0,,,,5000.0,600.0,,,0.0,,,,0.0,650.0,33.0,0.0,1,3.3,300.0,1,600.0,0.75,663.0,718.0,,,,
1000.0,3900.0,16800.0,270.0,,,,5000.0,800.0,,,0.0,,,,0.0,650.0,33.0,0.0,1,3.3,300.0,1,600.0,0.75,669.0,735.0,,,,
1200.0,3000.0,14000.0,160.0,250.0,1400.0000000000002,1100.0,250.0,,2500.0,210.0,,50.0,150.0,,50.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,426.0,652.0,21.0,54.0,,
1100.0,3500.0,14200.0,100.0,160.0,670.0,750.0,220.0,,1700.0000000000002,260.0,,80.0,180.0,,230.0,650.0,33.0,0.0,1,3.3,300.0,1,0.0,0.0,493.0,649.0,25.0,60.0,,
1100.0,3300.0,14100.0,190.0,230.0,650.0,820.0,160.0,,1900.0,,,,240.0,,180.0,450.0,30.0,0.0,1,1.9,300.0,1,0.0,0.0,420.0,560.0,25.0,,,
