Carbon concentration (weight%),Silicon concentration (weight%),Manganese concentration (weight%),Sulphur concentration (weight%),Phosphorus concentration (weight%),Nickel concentration (weight%),Chromium concentration (weight%),Molybdenum concentration (weight%),Vanadium concentration (weight%),Copper concentration (weight%),Cobalt concentration (weight%),Tungsten concentration (weight%),Oxygen concentration (ppm),Titanium concentration (ppm),Nitrogen concentration (ppm),Aluminium concentration (ppm),Boron concentration (ppm),Niobium concentration (ppm),Tin concentration (ppm),Arsenic concentration (ppm),Antimony concentration (ppm),Current (A),Voltage (V),AC or DC,Electrode positive or negative,Heat input (kJ/mm),Interpass temperature (deg C),Type of weld,Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),Hardness (kg/mm2),50 % FATT,Primary ferrite in microstructure (%),Ferrite with second phase (%),Acicular ferrite (%),Martensite (%),Ferrite with carbide aggregate (%),Weld ID
0.09,0.41,0.78,0.013,0.01,-1,-1,-1,-1,-1,-1,-1,421.0,140.0,36.0,30.0,-1,-1,50.0,40.0,40.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,0.0,148.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-9Ch0
0.09,0.41,0.78,0.013,0.01,-1,-1,-1,-1,-1,-1,-1,421.0,140.0,36.0,30.0,-1,-1,50.0,40.0,40.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,20.0,198.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-9Ch2
0.089,0.35,1.18,0.011,0.01,-1,-1,-1,-1,-1,-1,-1,404.0,120.0,73.0,80.0,-1,-1,50.0,30.0,30.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,450.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-10
0.089,0.35,1.18,0.011,0.01,-1,-1,-1,-1,-1,-1,-1,404.0,120.0,73.0,80.0,-1,-1,50.0,30.0,30.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-60,60.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-10Ch-6
0.089,0.35,1.18,0.011,0.01,-1,-1,-1,-1,-1,-1,-1,404.0,120.0,73.0,80.0,-1,-1,50.0,30.0,30.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-40,117.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-10Ch-4
0.089,0.35,1.18,0.011,0.01,-1,-1,-1,-1,-1,-1,-1,404.0,120.0,73.0,80.0,-1,-1,50.0,30.0,30.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-20,162.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-10Ch-2
0.089,0.35,1.18,0.011,0.01,-1,-1,-1,-1,-1,-1,-1,404.0,120.0,73.0,80.0,-1,-1,50.0,30.0,30.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,0.0,186.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-10Ch0
0.089,0.35,1.18,0.011,0.01,-1,-1,-1,-1,-1,-1,-1,404.0,120.0,73.0,80.0,-1,-1,50.0,30.0,30.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,20.0,188.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-10Ch2
0.088,0.37,1.59,0.011,0.01,-1,-1,-1,-1,-1,-1,-1,491.0,120.0,77.0,30.0,-1,-1,50.0,50.0,40.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,478.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-11
0.088,0.37,1.59,0.011,0.01,-1,-1,-1,-1,-1,-1,-1,491.0,120.0,77.0,30.0,-1,-1,50.0,50.0,40.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-60,81.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-11Ch-6
0.088,0.37,1.59,0.011,0.01,-1,-1,-1,-1,-1,-1,-1,491.0,120.0,77.0,30.0,-1,-1,50.0,50.0,40.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-40,110.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-11Ch-4
0.088,0.37,1.59,0.011,0.01,-1,-1,-1,-1,-1,-1,-1,491.0,120.0,77.0,30.0,-1,-1,50.0,50.0,40.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-20,157.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-11Ch-2
0.088,0.37,1.59,0.011,0.01,-1,-1,-1,-1,-1,-1,-1,491.0,120.0,77.0,30.0,-1,-1,50.0,50.0,40.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,0.0,160.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-11Ch0
0.088,0.37,1.59,0.011,0.01,-1,-1,-1,-1,-1,-1,-1,491.0,120.0,77.0,30.0,-1,-1,50.0,50.0,40.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,20.0,174.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-11Ch2
0.098,0.39,2.25,0.008,0.014,-1,-1,-1,-1,-1,-1,-1,330.0,130.0,88.0,30.0,-1,-1,60.0,50.0,50.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,541.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-12
0.098,0.39,2.25,0.008,0.014,-1,-1,-1,-1,-1,-1,-1,330.0,130.0,88.0,30.0,-1,-1,60.0,50.0,50.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-60,53.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-12Ch-6
0.098,0.39,2.25,0.008,0.014,-1,-1,-1,-1,-1,-1,-1,330.0,130.0,88.0,30.0,-1,-1,60.0,50.0,50.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-40,95.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-12Ch-4
0.098,0.39,2.25,0.008,0.014,-1,-1,-1,-1,-1,-1,-1,330.0,130.0,88.0,30.0,-1,-1,60.0,50.0,50.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-20,126.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-12Ch-2
0.098,0.39,2.25,0.008,0.014,-1,-1,-1,-1,-1,-1,-1,330.0,130.0,88.0,30.0,-1,-1,60.0,50.0,50.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,0.0,148.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-12Ch0
0.098,0.39,2.25,0.008,0.014,-1,-1,-1,-1,-1,-1,-1,330.0,130.0,88.0,30.0,-1,-1,60.0,50.0,50.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,20.0,188.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-12Ch2
0.12,0.43,0.86,0.011,0.014,-1,-1,-1,-1,-1,-1,-1,329.0,150.0,54.0,50.0,-1,-1,50.0,30.0,30.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,445.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-13
0.12,0.43,0.86,0.011,0.014,-1,-1,-1,-1,-1,-1,-1,329.0,150.0,54.0,50.0,-1,-1,50.0,30.0,30.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-60,86.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-13Ch-6
0.12,0.43,0.86,0.011,0.014,-1,-1,-1,-1,-1,-1,-1,329.0,150.0,54.0,50.0,-1,-1,50.0,30.0,30.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-40,114.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-13Ch-4
0.12,0.43,0.86,0.011,0.014,-1,-1,-1,-1,-1,-1,-1,329.0,150.0,54.0,50.0,-1,-1,50.0,30.0,30.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-20,140.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-13Ch-2
0.12,0.43,0.86,0.011,0.014,-1,-1,-1,-1,-1,-1,-1,329.0,150.0,54.0,50.0,-1,-1,50.0,30.0,30.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,0.0,183.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-13Ch0
0.12,0.43,0.86,0.011,0.014,-1,-1,-1,-1,-1,-1,-1,329.0,150.0,54.0,50.0,-1,-1,50.0,30.0,30.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,20.0,190.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-13Ch2
0.12,0.44,1.35,0.01,0.014,-1,-1,-1,-1,-1,-1,-1,326.0,150.0,55.0,30.0,-1,-1,60.0,50.0,60.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,516.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-14
0.12,0.44,1.35,0.01,0.014,-1,-1,-1,-1,-1,-1,-1,326.0,150.0,55.0,30.0,-1,-1,60.0,50.0,60.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-60,100.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-14Ch-6
0.12,0.44,1.35,0.01,0.014,-1,-1,-1,-1,-1,-1,-1,326.0,150.0,55.0,30.0,-1,-1,60.0,50.0,60.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-40,138.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-14Ch-4
0.12,0.44,1.35,0.01,0.014,-1,-1,-1,-1,-1,-1,-1,326.0,150.0,55.0,30.0,-1,-1,60.0,50.0,60.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-20,145.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-14Ch-2
0.12,0.44,1.35,0.01,0.014,-1,-1,-1,-1,-1,-1,-1,326.0,150.0,55.0,30.0,-1,-1,60.0,50.0,60.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,0.0,162.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-14Ch0
0.12,0.44,1.35,0.01,0.014,-1,-1,-1,-1,-1,-1,-1,326.0,150.0,55.0,30.0,-1,-1,60.0,50.0,60.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,20.0,176.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-14Ch2
0.13,0.37,1.83,0.01,0.011,-1,-1,-1,-1,-1,-1,-1,318.0,130.0,63.0,30.0,-1,-1,60.0,50.0,50.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,526.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-15
0.13,0.37,1.83,0.01,0.011,-1,-1,-1,-1,-1,-1,-1,318.0,130.0,63.0,30.0,-1,-1,60.0,50.0,50.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-60,89.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-15Ch-6
0.13,0.37,1.83,0.01,0.011,-1,-1,-1,-1,-1,-1,-1,318.0,130.0,63.0,30.0,-1,-1,60.0,50.0,50.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-40,114.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-15Ch-4
0.13,0.37,1.83,0.01,0.011,-1,-1,-1,-1,-1,-1,-1,318.0,130.0,63.0,30.0,-1,-1,60.0,50.0,50.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-20,136.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-15Ch-2
0.13,0.37,1.83,0.01,0.011,-1,-1,-1,-1,-1,-1,-1,318.0,130.0,63.0,30.0,-1,-1,60.0,50.0,50.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,0.0,167.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-15Ch0
0.13,0.37,1.83,0.01,0.011,-1,-1,-1,-1,-1,-1,-1,318.0,130.0,63.0,30.0,-1,-1,60.0,50.0,50.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,20.0,174.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-15Ch2
0.11,0.36,2.18,0.008,0.011,-1,-1,-1,-1,-1,-1,-1,342.0,120.0,74.0,30.0,-1,-1,60.0,70.0,80.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,617.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-16
0.11,0.36,2.18,0.008,0.011,-1,-1,-1,-1,-1,-1,-1,342.0,120.0,74.0,30.0,-1,-1,60.0,70.0,80.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-60,52.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-16Ch-6
0.11,0.36,2.18,0.008,0.011,-1,-1,-1,-1,-1,-1,-1,342.0,120.0,74.0,30.0,-1,-1,60.0,70.0,80.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-40,64.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-16Ch-4
0.11,0.36,2.18,0.008,0.011,-1,-1,-1,-1,-1,-1,-1,342.0,120.0,74.0,30.0,-1,-1,60.0,70.0,80.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,-20,107.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-16Ch-2
0.11,0.36,2.18,0.008,0.011,-1,-1,-1,-1,-1,-1,-1,342.0,120.0,74.0,30.0,-1,-1,60.0,70.0,80.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,0.0,129.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-16Ch0
0.11,0.36,2.18,0.008,0.011,-1,-1,-1,-1,-1,-1,-1,342.0,120.0,74.0,30.0,-1,-1,60.0,70.0,80.0,180.0,23.0,0,1,1.0,250.0,0,0.0,0.0,-1,-1,-1,-1,20.0,162.0,-1,-1,-1,-1,-1,-1,-1,SvenGret-1990-16Ch2
0.057,0.62,1.22,0.01,0.012,0.05,0.09,-1,0.011,-1,-1,-1,1100.0,180.0,43.0,70.0,1.0,30.0,-1,-1,-1,280.0,30.0,0,1,2.8,200.0,2,200.0,14.0,-1,538.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,PakSven-1990-1
0.053,0.68,1.3,0.01,0.01,0.04,0.06,-1,0.009,-1,-1,-1,1300.0,170.0,39.0,70.0,1.0,30.0,-1,-1,-1,280.0,30.0,0,1,2.8,200.0,2,200.0,14.0,-1,552.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,PakSven-1990-2
0.058,0.59,1.12,0.013,0.015,0.03,0.12,-1,0.015,-1,-1,-1,640.0,80.0,73.0,110.0,1.0,20.0,-1,-1,-1,280.0,30.0,0,1,2.8,200.0,2,200.0,14.0,-1,552.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,PakSven-1990-3
0.053,0.7,1.28,0.013,0.015,0.03,0.1,-1,0.015,-1,-1,-1,622.0,80.0,71.0,120.0,2.0,20.0,-1,-1,-1,280.0,30.0,0,1,2.8,200.0,2,200.0,14.0,-1,557.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,PakSven-1990-4
0.055,0.42,0.9,0.016,0.012,0.55,0.06,-1,0.012,-1,-1,-1,780.0,220.0,46.0,20.0,1.0,70.0,-1,-1,-1,285.0,32.0,0,1,2.9,200.0,2,200.0,14.0,-1,552.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,PakSven-1990-5
0.069,0.56,1.12,0.016,0.011,0.58,0.06,-1,0.013,-1,-1,-1,837.0,280.0,41.0,30.0,3.0,90.0,-1,-1,-1,280.0,30.0,0,1,2.8,200.0,2,200.0,14.0,-1,572.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,PakSven-1990-6
0.065,0.59,1.17,0.015,0.011,0.62,0.05,-1,0.013,-1,-1,-1,781.0,260.0,34.0,30.0,3.0,100.0,-1,-1,-1,280.0,30.0,0,1,2.8,200.0,2,200.0,14.0,-1,582.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,PakSven-1990-7
0.066,0.23,0.79,0.015,0.015,0.03,0.11,-1,0.013,-1,-1,-1,796.0,310.0,70.0,210.0,16.0,70.0,-1,-1,-1,285.0,32.0,0,1,2.9,200.0,2,200.0,14.0,-1,498.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,PakSven-1990-8
0.067,0.39,1.12,0.014,0.016,0.03,0.1,-1,0.016,-1,-1,-1,684.0,570.0,74.0,460.0,28.0,100.0,-1,-1,-1,280.0,30.0,0,1,2.8,200.0,2,200.0,14.0,-1,538.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,PakSven-1990-9
0.062,0.37,1.1,0.015,0.014,0.02,0.08,-1,0.015,-1,-1,-1,816.0,390.0,69.0,510.0,28.0,10.0,-1,-1,-1,280.0,30.0,0,1,2.8,200.0,2,200.0,14.0,-1,533.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,PakSven-1990-10
0.055,0.34,0.81,0.01,0.009,0.02,0.05,-1,0.011,-1,-1,-1,466.0,20.0,59.0,40.0,1.0,10.0,-1,-1,-1,285.0,32.0,0,1,2.9,200.0,2,200.0,14.0,-1,491.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,PakSven-1990-11
0.066,0.56,1.14,0.01,0.011,0.02,0.07,-1,0.016,-1,-1,-1,495.0,30.0,34.0,40.0,1.0,30.0,-1,-1,-1,280.0,30.0,0,1,2.8,200.0,2,200.0,14.0,-1,533.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,PakSven-1990-12
0.067,0.51,1.08,0.013,0.011,0.02,0.08,-1,0.015,-1,-1,-1,412.0,30.0,46.0,40.0,1.0,20.0,-1,-1,-1,280.0,30.0,0,1,2.8,200.0,2,200.0,14.0,-1,533.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,PakSven-1990-13
0.054,0.5,1.68,0.009,0.015,0.01,0.1,-1,0.008,-1,-1,-1,690.0,70.0,48.0,110.0,1.0,20.0,-1,-1,-1,280.0,30.0,0,1,2.8,200.0,2,200.0,14.0,-1,557.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,PakSven-1990-14
0.046,0.53,1.74,0.008,0.015,0.01,0.09,-1,0.006,-1,-1,-1,736.0,80.0,37.0,130.0,1.0,20.0,-1,-1,-1,280.0,30.0,0,1,2.8,200.0,2,200.0,14.0,-1,552.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,PakSven-1990-15
0.07,0.46,1.19,0.01,0.018,0.01,0.1,-1,0.016,-1,-1,-1,771.0,430.0,46.0,370.0,19.0,70.0,-1,-1,-1,280.0,30.0,0,1,2.8,200.0,2,200.0,14.0,-1,538.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,PakSven-1990-16
0.059,0.46,1.25,0.009,0.015,0.01,0.06,-1,0.013,-1,-1,-1,788.0,410.0,57.0,440.0,19.0,60.0,-1,-1,-1,280.0,30.0,0,1,2.8,200.0,2,200.0,14.0,-1,535.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,PakSven-1990-17
0.068,0.35,1.06,0.006,0.009,-1,0.027,-1,-1,-1,-1,-1,416.0,36.0,63.0,-1,-1,-1,-1,-1,-1,170.0,21.0,0,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-62,100.0,-1,-1,-1,-1,-1,-1,-1,JorgeEtAl-1993-Aaw
0.068,0.35,1.06,0.006,0.009,-1,0.027,-1,-1,-1,-1,-1,416.0,36.0,63.0,-1,-1,-1,-1,-1,-1,170.0,21.0,0,1,1.0,200.0,0,580.0,2.0,-1,-1,-1,-1,-78,100.0,-1,-1,-1,-1,-1,-1,-1,JorgeEtAl-1993-Aht
0.071,0.36,1.09,0.006,0.009,-1,0.41,-1,-1,-1,-1,-1,418.0,41.0,71.0,-1,-1,-1,-1,-1,-1,170.0,21.0,0,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-61,100.0,-1,-1,-1,-1,-1,-1,-1,JorgeEtAl-1993-Baw
0.071,0.36,1.09,0.006,0.009,-1,0.41,-1,-1,-1,-1,-1,418.0,41.0,71.0,-1,-1,-1,-1,-1,-1,170.0,21.0,0,1,1.0,200.0,0,580.0,2.0,-1,-1,-1,-1,-73,100.0,-1,-1,-1,-1,-1,-1,-1,JorgeEtAl-1993-Bht
0.072,0.35,1.05,0.005,0.007,-1,0.79,-1,-1,-1,-1,-1,421.0,37.0,73.0,-1,-1,-1,-1,-1,-1,170.0,21.0,0,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-63,100.0,-1,-1,-1,-1,-1,-1,-1,JorgeEtAl-1993-Caw
0.072,0.35,1.05,0.005,0.007,-1,0.79,-1,-1,-1,-1,-1,421.0,37.0,73.0,-1,-1,-1,-1,-1,-1,170.0,21.0,0,1,1.0,200.0,0,580.0,2.0,-1,-1,-1,-1,-68,100.0,-1,-1,-1,-1,-1,-1,-1,JorgeEtAl-1993-Cht
0.075,0.35,1.09,0.006,0.008,-1,1.22,-1,-1,-1,-1,-1,424.0,52.0,87.0,-1,-1,-1,-1,-1,-1,170.0,21.0,0,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-57,100.0,-1,-1,-1,-1,-1,-1,-1,JorgeEtAl-1993-Daw
0.075,0.35,1.09,0.006,0.008,-1,1.22,-1,-1,-1,-1,-1,424.0,52.0,87.0,-1,-1,-1,-1,-1,-1,170.0,21.0,0,1,1.0,200.0,0,580.0,2.0,-1,-1,-1,-1,-60,100.0,-1,-1,-1,-1,-1,-1,-1,JorgeEtAl-1993-Dht
0.07,0.34,1.06,0.006,0.008,-1,1.57,-1,-1,-1,-1,-1,463.0,41.0,85.0,-1,-1,-1,-1,-1,-1,170.0,21.0,0,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-40,100.0,-1,-1,-1,-1,-1,-1,-1,JorgeEtAl-1993-Eaw
0.07,0.34,1.06,0.006,0.008,-1,1.57,-1,-1,-1,-1,-1,463.0,41.0,85.0,-1,-1,-1,-1,-1,-1,170.0,21.0,0,1,1.0,200.0,0,580.0,2.0,-1,-1,-1,-1,-48,100.0,-1,-1,-1,-1,-1,-1,-1,JorgeEtAl-1993-Eht
0.073,0.34,1.07,0.006,0.007,-1,1.97,-1,-1,-1,-1,-1,430.0,40.0,89.0,-1,-1,-1,-1,-1,-1,170.0,21.0,0,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-25,100.0,-1,-1,-1,-1,-1,-1,-1,JorgeEtAl-1993-Faw
0.073,0.34,1.07,0.006,0.007,-1,1.97,-1,-1,-1,-1,-1,430.0,40.0,89.0,-1,-1,-1,-1,-1,-1,170.0,21.0,0,1,1.0,200.0,0,580.0,2.0,-1,-1,-1,-1,-40,100.0,-1,-1,-1,-1,-1,-1,-1,JorgeEtAl-1993-Fht
0.077,0.35,1.05,0.006,0.008,-1,2.28,-1,-1,-1,-1,-1,424.0,37.0,88.0,-1,-1,-1,-1,-1,-1,170.0,21.0,0,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,1.0,100.0,-1,-1,-1,-1,-1,-1,-1,JorgeEtAl-1993-Gaw
0.077,0.35,1.05,0.006,0.008,-1,2.28,-1,-1,-1,-1,-1,424.0,37.0,88.0,-1,-1,-1,-1,-1,-1,170.0,21.0,0,1,1.0,200.0,0,580.0,2.0,-1,-1,-1,-1,-25,100.0,-1,-1,-1,-1,-1,-1,-1,JorgeEtAl-1993-Ght
0.072,0.38,1.09,0.006,0.009,-1,2.8,-1,-1,-1,-1,-1,467.0,33.0,85.0,-1,-1,-1,-1,-1,-1,170.0,21.0,0,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,20.0,100.0,-1,-1,-1,-1,-1,-1,-1,JorgeEtAl-1993-Haw
0.072,0.38,1.09,0.006,0.009,-1,2.8,-1,-1,-1,-1,-1,467.0,33.0,85.0,-1,-1,-1,-1,-1,-1,170.0,21.0,0,1,1.0,200.0,0,580.0,2.0,-1,-1,-1,-1,1.0,100.0,-1,-1,-1,-1,-1,-1,-1,JorgeEtAl-1993-Hht
0.05,0.29,0.72,0.007,0.009,0.77,0.52,0.23,-1,1.19,-1,-1,250.0,70.0,80.0,210.0,21.0,330.0,-1,-1,-1,680.0,34.0,0,1,2.0,200.0,1,0.0,0.0,649.0,-1,-1,-1,-1,-1,257.0,6.0,-1,-1,-1,-1,-1,Hunt&-Di-1994-1
0.05,0.27,0.75,0.006,0.01,0.75,0.5,0.23,-1,1.05,-1,-1,190.0,70.0,80.0,180.0,21.0,320.0,-1,-1,-1,680.0,34.0,0,1,3.3,200.0,1,0.0,0.0,576.0,-1,-1,-1,-1,-1,227.0,-10,-1,-1,-1,-1,-1,Hunt&-Di-1994-2
0.05,0.26,0.75,0.006,0.01,0.75,0.5,0.24,-1,1.04,-1,-1,210.0,70.0,80.0,180.0,25.0,320.0,-1,-1,-1,680.0,34.0,0,1,4.6,200.0,1,0.0,0.0,556.0,-1,-1,-1,-1,-1,224.0,-40,-1,-1,-1,-1,-1,Hunt&-Di-1994-3
0.05,0.27,0.77,0.005,0.01,0.73,0.49,0.24,-1,1.04,-1,-1,210.0,70.0,80.0,170.0,25.0,310.0,-1,-1,-1,665.0,34.0,0,1,5.3,200.0,1,0.0,0.0,538.0,-1,-1,-1,-1,-1,226.0,-60,-1,-1,-1,-1,-1,Hunt&-Di-1994-4
0.05,0.26,0.98,0.005,0.012,0.54,0.41,0.27,-1,0.85,-1,-1,240.0,100.0,80.0,140.0,26.0,200.0,-1,-1,-1,670.0,34.0,0,1,2.0,200.0,1,0.0,0.0,571.0,-1,-1,-1,-1,-1,234.0,-126,-1,-1,-1,-1,-1,Hunt&-Di-1994-5
0.05,0.25,0.98,0.005,0.011,0.55,0.42,0.27,-1,0.81,-1,-1,230.0,100.0,80.0,150.0,26.0,210.0,-1,-1,-1,670.0,34.0,0,1,3.3,200.0,1,0.0,0.0,561.0,-1,-1,-1,-1,-1,217.0,-126,-1,-1,-1,-1,-1,Hunt&-Di-1994-6
0.05,0.24,0.97,0.005,0.012,0.53,0.4,0.26,-1,0.82,-1,-1,230.0,90.0,80.0,140.0,21.0,200.0,-1,-1,-1,670.0,34.0,0,1,4.6,200.0,1,0.0,0.0,552.0,-1,-1,-1,-1,-1,213.0,-106,-1,-1,-1,-1,-1,Hunt&-Di-1994-7
