Carbon concentration (weight%),Silicon concentration (weight%),Manganese concentration (weight%),Sulphur concentration (weight%),Phosphorus concentration (weight%),Oxygen concentration (%),Titanium concentration (%),Nitrogen concentration (%),Current (A),Voltage (V),Heat input (kJ/mm),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Nickel concentration (weight%),Chromium concentration (weight%),Molybdenum concentration (weight%),Vanadium concentration (weight%),Copper concentration (weight%),Aluminium concentration (%),Boron concentration (%),Niobium concentration (%),Tin concentration (%),Arsenic concentration (%),Antimony concentration (%),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),Hardness (kg/mm2),Primary ferrite in microstructure (%),Ferrite with second phase (%),Acicular ferrite (%),AC or DC,Electrode positive or negative,Type of weld,Weld ID
0.074,0.32,1.42,0.008,0.007,0.038,0.004,0.008,170.0,21.0,1.0,150.0,0.0,0.0,0.8619545104861815,4.263197600731,-0.024918856184144356,0.11947813616279665,0.19,0.003676140755173393,0.0008549339214477558,0.023636717150954778,-0.0018678637311061405,0.008537459889105791,0.005595650249399203,488.0,566.0,28.2,77.0,-70.45196064770566,45.08149516251779,205.3719670177416,13.455654120884706,17.091947578496562,68.99448998071922,0.0,1,0,Es-Souni&-Cu/CMn-1990-0.4aw
0.074,0.32,1.42,0.008,0.007,0.038,0.004,0.008,170.0,21.0,1.0,150.0,580.0,2.0,0.3778675975438725,1.7783242544608167,1.0630667174248694,0.057767027677593834,0.19,-0.01988182152823027,0.0012709927606363298,0.009550638176243338,0.0009450822324067734,0.006356167824083678,0.010678273070938474,453.0,549.0,31.2,78.8,-49.49171062715148,-30.84639887853129,184.9212410617216,-5.250447679439052,42.76823435181432,51.86995505798182,0.0,1,0,Es-Souni&-Cu/CMn-1990-0.4ht
0.076,0.33,1.48,0.007,0.006,0.04,0.004,0.008,170.0,21.0,1.0,150.0,0.0,0.0,0.7974797208546782,-2.195650684180893,1.0478152785472326,0.12714179747875964,0.35,0.004666259873869679,0.0014892622021017016,0.015437858151021572,0.014706099198357789,0.012293083175411732,0.0010950790423490354,504.0,586.0,27.6,77.0,11.631630961809506,183.8855685091553,251.26191045631873,9.653292169235296,-8.96800163026063,92.36878952493518,0.0,1,0,Es-Souni&-Cu/CMn-1990-0.8aw
0.076,0.33,1.48,0.007,0.006,0.04,0.004,0.008,170.0,21.0,1.0,150.0,580.0,2.0,0.5681949270422115,5.713904974937568,-0.2232484511353523,0.3269239454473734,0.35,0.01688893191874516,0.0025957615700780115,0.02724179174926744,0.00036747826783310364,-0.004266847776996025,0.00785229592509075,482.0,572.0,28.2,77.9,5.399041141101193,118.60041683569017,201.53988750105543,26.124924840407154,97.22478514639839,-31.22796508666268,0.0,1,0,Es-Souni&-Cu/CMn-1990-0.8ht
0.068,0.32,1.49,0.006,0.006,0.039,0.004,0.008,170.0,21.0,1.0,150.0,0.0,0.0,0.6250056767437462,2.6982456967876636,-0.5624828428319688,0.2515089555636604,0.66,-0.010146515409753285,0.001521353039667165,0.003261923667182337,-0.0018252386493757193,0.015767031829566295,0.0032910283359949464,513.0,593.0,28.6,77.0,-67.41323451988123,108.93297768783165,172.62669080500777,71.69540937753335,16.556181792064258,18.481655192380373,0.0,1,0,Es-Souni&-Cu/CMn-1990-1.6aw
0.068,0.32,1.49,0.006,0.006,0.039,0.004,0.008,170.0,21.0,1.0,150.0,580.0,2.0,-0.23268643055064153,-4.631092505410187,0.07747182081452333,-0.0701774664451842,0.66,0.0159262349254766,-0.0002771956175320401,-0.008633133755976546,-0.002362746339019615,-0.016427013717630737,0.008705589591481799,499.0,607.0,28.6,74.0,-81.57370749977078,153.82354177674483,172.99935927911724,-12.980589657699916,51.56319209600432,61.23431458172186,0.0,1,0,Es-Souni&-Cu/CMn-1990-1.6ht
0.074,0.29,1.49,0.006,0.013,0.0471,0.0005,0.0072,170.0,21.0,1.0,200.0,250.0,14.0,-0.6640639847255702,4.2938705894775255,-0.47045702294218716,0.38182891041299666,0.21678568559252914,0.0006,0.0029322386587312325,0.046958243035574394,0.013019060837926057,0.0148848637791201,0.01254744642820343,431.0,527.0,29.6,78.0,-39.7566521368485,135.34417003050513,249.59655653810336,38.87800381029199,-14.928083360582889,73.48549400843528,0.0,1,0,Evans-AlTi-1994-5/6ht
0.074,0.29,1.49,0.006,0.013,0.0471,0.0005,0.0072,170.0,21.0,1.0,200.0,0.0,0.0,-0.5915784821578597,-1.7123510989937296,-0.09062257619468592,-0.0764752892552522,0.1391692217893438,0.0006,-0.0004501522159968284,-0.006212229100103252,-0.0013831339056634808,-0.00047828116301593847,-0.007715753817689309,435.59255672238794,443.3959962588329,34.95142899615498,83.49533013418126,-41.0,28.0,282.13255049263563,-40.226495316706725,61.80588986238112,75.4783122619843,0.0,1,0,Evans-AlTi-1994-5/6awch1
0.074,0.29,1.49,0.006,0.013,0.0471,0.0005,0.0072,170.0,21.0,1.0,200.0,0.0,0.0,-0.943802931555819,1.6021515795639025,1.7944378667897907,0.006204259801230863,-0.16373288228164062,0.0006,-0.0004626924125772519,0.018117735574658168,0.0029161499961147127,-0.00644612233600903,0.003167263631545521,615.6152204373327,725.5915454513529,22.011667285776344,68.5899799325293,-19.0,100.0,230.3672889296267,-20.676396684658272,-0.8321681140314983,105.24866334266922,0.0,1,0,Evans-AlTi-1994-5/6awch2
0.074,0.29,1.49,0.006,0.013,0.0471,0.0005,0.0072,170.0,21.0,1.0,200.0,0.0,0.0,1.1004387605791273,1.3610146657090922,-0.4809496882980951,0.1333174333352689,0.711338594012499,0.0006,0.0009131181171784555,-0.0022132588442208105,0.009214073941259827,0.002967441266245605,0.012332200098704872,587.4050892026759,658.077261797888,22.631346217068927,71.69559083763271,-37.36869523684161,97.40786721415665,325.2966969459644,34.0,57.0,9.0,0.0,1,0,Evans-AlTi-1994-5/6awmic
0.081,0.29,1.43,0.006,0.013,0.0461,0.0005,0.0054,170.0,21.0,1.0,200.0,250.0,14.0,1.3826998807792266,4.364321255647955,1.0405246806897575,-0.1406031696361973,0.1786609681911438,0.006,-0.00175031489036168,0.012258910111450574,-0.001595217434860755,-0.010664328015207085,4.9745042558443225e-05,444.0,542.0,27.6,72.9,-13.517510294006428,83.30087525728811,188.24853758524432,11.251428146424935,4.153669256466794,57.878004321437054,0.0,1,0,Evans-AlTi-1994-5/60ht
0.081,0.29,1.43,0.006,0.013,0.0461,0.0005,0.0054,170.0,21.0,1.0,200.0,0.0,0.0,-0.3273335462282754,-1.3089301748849707,0.6881805666485579,0.012202692606192639,0.03235391419960773,0.006,0.00021796154183069427,0.014264510452480662,-0.005101606623647267,-0.009099320038394337,-0.005807729089612532,567.5710546447854,623.4060726112451,26.635620656601784,67.58726542435255,-39.0,28.0,297.42811615573925,36.585768321007976,-8.488211993660936,78.91578351493872,0.0,1,0,Evans-AlTi-1994-5/60awch1
0.081,0.29,1.43,0.006,0.013,0.0461,0.0005,0.0054,170.0,21.0,1.0,200.0,0.0,0.0,0.7088198120229444,2.407192804316403,1.0557169806976894,-0.11331274861082463,-0.009549952441432058,0.006,0.0018970271745218997,0.020312468407240852,0.005913326908202466,0.0026066820173834934,0.0036177075181471324,363.21542437048305,484.50268647078514,31.413558726766425,76.91022619631286,-15.0,100.0,234.07233954088872,42.091943149552975,43.37218927888439,0.2619920293287663,0.0,1,0,Evans-AlTi-1994-5/60awch2
0.081,0.29,1.43,0.006,0.013,0.0461,0.0005,0.0054,170.0,21.0,1.0,200.0,0.0,0.0,-0.32449360315176823,-2.91573173269245,0.4890295052100823,-0.00787464378748863,-0.24365898438294403,0.006,-0.0006626661290428922,-0.028797872279930376,-0.004704459043962789,0.0015208897792668725,-0.0005007546184796377,421.12404057050776,450.4143119706661,28.782341550735886,85.28828594811453,-13.716691093514996,168.86545097099332,230.01400108945893,45.0,46.0,9.0,0.0,1,0,Evans-AlTi-1994-5/60awmic
0.076,0.34,1.36,0.005,0.011,0.0476,0.0005,0.0057,170.0,21.0,1.0,200.0,250.0,14.0,0.4996831210799706,1.2704310953683593,0.5978196301305074,0.11245131211404512,-0.5154675291092635,0.015,7.44625550211978e-05,0.014671615179636317,0.01243409465345593,0.00810146918214167,-0.014321012979222138,437.0,527.0,24.6,78.9,-11.477509242893028,158.30071798437945,170.66001785077214,49.82808163679738,23.833686565284427,14.463237527081011,0.0,1,0,Evans-AlTi-1994-5/150ht
0.076,0.34,1.36,0.005,0.011,0.0476,0.0005,0.0057,170.0,21.0,1.0,200.0,0.0,0.0,0.7859697616234358,4.347118165338131,0.5198002456275409,0.10410995655709618,-0.22403139627160074,0.015,-0.0008903311075479355,0.0038157535215325236,0.005558555923465628,0.005634800738337805,0.0010516278594028014,535.5025182969788,610.2352175192386,23.53689750216558,77.71605880131331,-58.0,28.0,313.9165040465006,-50.248442907391,44.014160184781716,105.90138313657619,0.0,1,0,Evans-AlTi-1994-5/150ch1
0.076,0.34,1.36,0.005,0.011,0.0476,0.0005,0.0057,170.0,21.0,1.0,200.0,0.0,0.0,1.0523762752791037,6.88402486781269,2.222376490889129,-0.11200810944526163,-0.2322589970619759,0.015,0.0005469171117333985,0.019891694163228724,0.013913493296035187,0.018725314610107655,-0.0019284168732891563,703.9593920528893,786.1101014941897,13.056345492465923,59.3786601061089,-20.0,100.0,252.65341740940312,37.78656840287966,11.09625137009224,47.86126881657934,0.0,1,0,Evans-AlTi-1994-5/150ch2
0.076,0.34,1.36,0.005,0.011,0.0476,0.0005,0.0057,170.0,21.0,1.0,200.0,0.0,0.0,1.0856534980996972,-0.06777891801741198,-0.04447276583126891,0.21150609445195057,0.38388161135710724,0.015,0.0013587779596042715,-0.008478021388710448,0.014718998885631655,0.020298575926347758,0.009541550069043631,387.35840381871037,474.5722572607771,27.777662563880597,77.38006531988287,-85.751724621894,67.53495953563,160.7611222545542,40.0,47.0,13.0,0.0,1,0,Evans-AlTi-1994-5/150mic
0.079,0.39,1.37,0.005,0.011,0.0446,0.0005,0.0047,170.0,21.0,1.0,200.0,250.0,14.0,0.6077996180881274,5.522362528792327,1.2136892226776919,0.12551842978458946,0.007743873930221995,0.025,0.0018167882640721274,0.034699059062621634,-0.001605229592061122,-0.0047787226591703815,0.010178265682937782,437.0,538.0,25.2,78.9,-40.65388311055757,119.37422194350474,228.59825455436828,35.67269644191055,38.33030414522223,15.801102777925504,0.0,1,0,Evans-AlTi-1994-5/250ht
0.079,0.39,1.37,0.005,0.011,0.0446,0.0005,0.0047,170.0,21.0,1.0,200.0,0.0,0.0,-0.27581917959178287,8.22233862624914,0.7479755459705513,0.1439796057180468,0.02939554956609905,0.025,0.0009766204903594003,-0.002659261173211313,0.001292723421611216,0.004206833423728127,0.010952991235204162,509.6002231365907,633.6138633185967,29.536632928544776,60.70376631565618,-56.0,28.0,185.92911390136925,40.00506871123618,-24.34983621473748,103.15870181141545,0.0,1,0,Evans-AlTi-1994-5/250ch1
0.079,0.39,1.37,0.005,0.011,0.0446,0.0005,0.0047,170.0,21.0,1.0,200.0,0.0,0.0,1.0462094861292401,1.15892982066942,0.3609851946998952,0.18330667055679387,0.039435295025163936,0.025,0.0008337295704564176,-0.006303676567262117,0.011259374923064756,-0.005220636219726526,0.016973754358204127,583.0461131315474,665.756407217381,24.602224002677513,69.9768244235713,-25.0,100.0,267.2527922402492,18.17728780057567,31.45416506190566,50.314724162234214,0.0,1,0,Evans-AlTi-1994-5/250ch2
0.079,0.39,1.37,0.005,0.011,0.0446,0.0005,0.0047,170.0,21.0,1.0,200.0,0.0,0.0,-0.0583076285211831,-1.4333012092082575,0.1814846691018055,0.029696198171555305,0.39749612978525506,0.025,0.0016324567214593614,0.023460937415689616,-0.0061066510820736684,-0.0080599211660085,-0.0084149990741902,688.8875159508129,830.8113046061336,18.68901652648302,59.911137025606294,-28.680971971323906,87.52393808962888,286.67536210613844,35.0,44.0,21.0,0.0,1,0,Evans-AlTi-1994-5/250mic
0.078,0.44,1.4,0.004,0.011,0.0436,0.0005,0.0044,170.0,21.0,1.0,200.0,250.0,14.0,0.6340301555265604,1.379659471172105,0.7797899929234143,-0.0037243693422066293,0.07756069698596249,0.042,0.0009606551476860809,0.04892349862698717,-0.0012895625047510402,0.00014321517784904222,-0.005000165117431803,469.0,545.0,24.4,77.0,-24.82008485820949,119.99929354733503,208.28879477272355,51.50566145598279,16.431349421165024,31.15360788049238,0.0,1,0,Evans-AlTi-1994-5/420ht
0.078,0.44,1.4,0.004,0.011,0.0436,0.0005,0.0044,170.0,21.0,1.0,200.0,0.0,0.0,0.11495777858024323,-0.5949335005098674,0.5722995939646824,-0.06163779434574325,0.27234800126750014,0.042,-3.315685140383031e-05,-0.032030501856078586,-0.004097304536232892,-0.012023985877666905,-0.0024594655661064014,395.15955436982784,497.06624913706463,26.205394243108827,70.70765203952224,-62.0,28.0,269.092332359581,8.552349472685497,50.92794952020985,34.5330271307834,0.0,1,0,Evans-AlTi-1994-5/420ch1
0.078,0.44,1.4,0.004,0.011,0.0436,0.0005,0.0044,170.0,21.0,1.0,200.0,0.0,0.0,1.055176295865299,0.8525753783334231,0.011141777873285796,0.07238404161698617,0.16944348538310486,0.042,0.0012198074636872774,0.020308564766820546,-0.0009364981080938624,-0.00497960807961644,0.008735401513993388,489.582045605745,560.5689832737281,29.5692538992636,81.50229327984073,-30.0,100.0,201.08850961890386,3.49252466010643,63.317595357671145,37.902975394283985,0.0,1,0,Evans-AlTi-1994-5/420ch2
0.078,0.44,1.4,0.004,0.011,0.0436,0.0005,0.0044,170.0,21.0,1.0,200.0,0.0,0.0,0.45757984031302024,-4.0386343733770955,-0.25886170307037343,0.03875640346005131,0.02098698060710706,0.042,0.0021175203725765433,0.021892221784584547,0.002829525767987694,0.0056791931286566556,-0.00529152571447333,437.3519537884447,501.31939989953776,33.627551918003114,77.73727958675427,28.24351107100921,150.30838564567148,244.10551056693416,44.0,38.0,18.0,0.0,1,0,Evans-AlTi-1994-5/420mic
0.069,0.3,1.36,0.007,0.009,0.0432,0.0037,0.0068,170.0,21.0,1.0,200.0,250.0,14.0,0.24815762797014743,1.4574040593179687,0.8556242995873193,-0.16228834378211535,0.3374436322002677,0.0005,-0.000742152967991195,-0.009539175073931068,0.007816270400820969,-0.001915766404891368,-0.00037595821017974516,468.0,529.0,32.6,80.7,-119.67638260493204,-29.214158559345435,196.14090274439553,30.395402848791747,53.4270586959586,15.57161303629694,0.0,1,0,Evans-AlTi-1994-40/5ht
0.069,0.3,1.36,0.007,0.009,0.0432,0.0037,0.0068,170.0,21.0,1.0,200.0,0.0,0.0,-0.54026034336938,1.4102166230218836,0.3093615379166518,0.006437449691780679,0.2522084187713831,0.0005,-0.0003725665198782991,0.015417714931383702,0.0022501011202248813,0.0035123066379127267,-4.966691542481437e-05,451.78798969807315,573.4257732520857,31.59014964042905,76.38888074277179,-99.0,28.0,167.16322328494974,-0.190772229560082,43.56356944295082,46.669093204467515,0.0,1,0,Evans-AlTi-1994-40/5ch1
0.069,0.3,1.36,0.007,0.009,0.0432,0.0037,0.0068,170.0,21.0,1.0,200.0,0.0,0.0,1.1696616223605645,-1.844143534013788,-1.1032503126665751,-0.09658284667989225,-0.11649273958240088,0.0005,-0.0003585550591890998,-0.021548323492853957,0.016441197793012858,0.010430534417269637,0.010024089944983564,628.6928371674576,725.2550857974289,23.82355221801014,67.77553109309514,-72.0,100.0,259.76342811116456,37.545363442861806,-31.80190935727082,113.06817056583016,0.0,1,0,Evans-AlTi-1994-40/5ch2
0.069,0.3,1.36,0.007,0.009,0.0432,0.0037,0.0068,170.0,21.0,1.0,200.0,0.0,0.0,0.47415479340518174,9.004909509695004,1.3364847962270665,0.22715612601303434,0.4445192378731914,0.0005,0.001665768798278695,0.0168108458974962,-0.005177565326317494,-0.005343812355539789,0.0030880634301798998,546.1243650343162,631.2759925423172,20.023756799585524,68.09902347012022,2.144077623140605,146.4742648644952,280.71695145548796,22.0,5.0,73.0,0.0,1,0,Evans-AlTi-1994-40/5mic
0.08,0.33,1.41,0.006,0.009,0.0432,0.0043,0.0055,170.0,21.0,1.0,200.0,250.0,14.0,-0.19324952179567878,10.070539844056887,1.0675525830465387,0.23459197799426135,-0.495869737087802,0.0078,0.0011541136240060543,0.007420056098277023,0.002137857811769727,-0.01366498441791922,-0.009366289533773782,478.0,540.0,31.2,80.7,-59.17004321736441,80.45316820990578,212.23627787916425,20.40637633470979,23.82057733100098,57.736894119083246,0.0,1,0,Evans-AlTi-1994-40/78ht
0.08,0.33,1.41,0.006,0.009,0.0432,0.0043,0.0055,170.0,21.0,1.0,200.0,0.0,0.0,-0.15784516398734316,4.650562449827686,0.3315006654810712,0.009965008513510953,-0.1992434970055879,0.0078,-0.00040648119839993275,0.01291278559771231,0.010183610175980079,0.0077139584419182025,0.003068483273146784,571.0666261740973,647.8804797812841,19.73277144377129,74.56365106718494,-77.0,28.0,210.38104838884257,23.82446370373546,11.181850377708226,66.46291970420275,0.0,1,0,Evans-AlTi-1994-40/78ch1
0.08,0.33,1.41,0.006,0.009,0.0432,0.0043,0.0055,170.0,21.0,1.0,200.0,0.0,0.0,-0.5064152969853496,-1.0587714527570324,-0.7887602586644336,-0.06757392351042296,0.4239939320799755,0.0078,0.0009525897435218777,0.011109299771258768,-0.014383632088813091,-0.01285184186778203,0.00037327981136140494,659.4426905679653,759.8011023247886,20.534908441882962,62.24066257890118,-55.0,100.0,335.7934700689907,12.278557092976428,79.98717358712544,-2.0490931453779133,0.0,1,0,Evans-AlTi-1994-40/78ch2
0.08,0.33,1.41,0.006,0.009,0.0432,0.0043,0.0055,170.0,21.0,1.0,200.0,0.0,0.0,1.200229629732251,1.3579728776343014,-0.7004328162325035,-0.02550482800549589,0.17102225301167323,0.0078,-0.0008291124698403965,0.0008135717251775629,8.150962089158989e-05,0.0010120512325211203,0.006420511305838229,471.26000055147796,531.7787747288405,33.721952108610544,73.76061371474441,-94.44228822132243,-7.952357912245418,226.2622500353256,24.0,9.0,67.0,0.0,1,0,Evans-AlTi-1994-40/78mic
0.076,0.37,1.36,0.005,0.009,0.0422,0.0036,0.0053,170.0,21.0,1.0,200.0,250.0,14.0,1.4680634041387057,-0.13563539794194623,-0.8251044216433128,-0.16142508972900743,0.6234528002096763,0.019,-0.0008654526985164997,-0.020477342866141886,0.009389017807744558,0.012382416189534048,0.0075758009713789345,485.0,549.0,31.4,79.8,-33.78951354596028,118.37000015879293,277.9771197751933,8.328310743528926,24.1154500008399,72.54808957516536,0.0,1,0,Evans-AlTi-1994-40/190ht
0.076,0.37,1.36,0.005,0.009,0.0422,0.0036,0.0053,170.0,21.0,1.0,200.0,0.0,0.0,0.10253719659100644,-3.6102704173099416,0.2849186157349814,-0.15645472954235634,-0.27694448898218554,0.019,-0.0004995360323209378,-0.008175254600555407,0.010149891483224082,-0.0009799897033164213,0.005177730057441678,356.3480047521075,469.64558714254014,29.831371332219646,78.69611600033737,-86.0,28.0,184.33455975246713,-9.061727932941652,21.91615974471678,67.69011943553444,0.0,1,0,Evans-AlTi-1994-40/190ch1
0.076,0.37,1.36,0.005,0.009,0.0422,0.0036,0.0053,170.0,21.0,1.0,200.0,0.0,0.0,-0.03416513970376678,-2.9327873858675937,-1.0520648061567728,-0.19249992606040828,0.14877031439900953,0.019,0.0015112975337862994,0.0011127913407625815,-0.0010911330095346445,-0.004410594107065445,0.008264652535896208,342.2319840420333,375.94734329576636,37.71248858296852,84.82265216991476,-58.0,100.0,316.9603828818049,9.33072986995037,49.42911328345755,43.28291468537521,0.0,1,0,Evans-AlTi-1994-40/190ch2
0.076,0.37,1.36,0.005,0.009,0.0422,0.0036,0.0053,170.0,21.0,1.0,200.0,0.0,0.0,0.5011273826599376,0.7175563921505879,0.7007530780764113,0.0592216765488901,0.5113606434822662,0.019,0.0001953814770897534,-0.014250475920428026,0.01641195153715657,0.011793393572822459,-0.0015615394032052398,474.1195901134807,606.6508389376893,27.04672439636433,69.20616685404414,-97.07767225447355,26.175429044913813,227.37451169441263,20.0,3.0,77.0,0.0,1,0,Evans-AlTi-1994-40/190mic
0.078,0.44,1.31,0.005,0.008,0.0431,0.0036,0.005,170.0,21.0,1.0,200.0,250.0,14.0,0.740435389282633,2.757967481014296,1.088462506604738,0.11390279653691415,0.5823689135901123,0.034,0.0005245416376315162,0.011906816897375563,0.004721735075435839,-0.0020977529516878965,0.00031710159588597617,491.0,564.0,28.2,78.9,7.860445465893051,126.00442002841575,247.6255000048051,13.487808416563151,61.22091849228691,49.34985609530797,0.0,1,0,Evans-AlTi-1994-40/340ht
0.078,0.44,1.31,0.005,0.008,0.0431,0.0036,0.005,170.0,21.0,1.0,200.0,0.0,0.0,-0.48793326784644164,3.629934475324178,1.3254507929592467,-0.014980074276229466,-0.24536495042618756,0.034,0.0012576292043426566,-0.003659674124262857,-0.0004559966522242843,-0.009396635500579328,-0.008158226667131773,395.01620180641237,493.01691775499586,31.262450392175516,80.60792429958245,-88.0,28.0,267.39142165150145,55.773658416319094,-11.12707715248987,63.124464282488404,0.0,1,0,Evans-AlTi-1994-40/340ch1
0.078,0.44,1.31,0.005,0.008,0.0431,0.0036,0.005,170.0,21.0,1.0,200.0,0.0,0.0,-0.33882747743002595,4.0739036417536605,0.4309025113785913,-0.0598428470411661,-0.6447731536503736,0.034,-0.0005200889451369231,-0.025066788472094207,-0.010002538276756429,-0.01221476376948167,0.0013362474327241552,515.3486691684692,583.5880104336696,26.451403611197012,76.39258206790812,-63.0,100.0,196.17262240171044,31.514661281421446,-4.939638443437396,71.56209815534028,0.0,1,0,Evans-AlTi-1994-40/340ch2
0.078,0.44,1.31,0.005,0.008,0.0431,0.0036,0.005,170.0,21.0,1.0,200.0,0.0,0.0,1.298559932232309,4.886435989114814,0.10436235121418913,-0.032196103492889,-0.34600699565237786,0.034,0.00019984727530081498,0.006739789340952148,0.000997132911440071,0.006668379226741943,0.015247951572954707,494.3834184969495,581.533416724284,26.450562515229375,78.67582919916521,-33.98292270893276,146.79534074690233,213.91616987759332,21.0,7.0,72.0,0.0,1,0,Evans-AlTi-1994-40/340mic
0.076,0.51,1.3,0.005,0.008,0.0423,0.0043,0.0048,170.0,21.0,1.0,200.0,250.0,14.0,1.789118525117018,4.763873120129999,0.3171576573179935,0.08082441656402177,0.12042764753207726,0.049,0.0006280161937603794,0.006149948161638236,0.0048133952138697395,0.010818305956677599,0.0008456136903897786,485.0,560.0,25.2,78.9,-4.798100889957947,125.1742998131755,219.3091046245564,66.49743405090678,-0.5398779681613132,31.426950348525892,0.0,1,0,Evans-AlTi-1994-40/490ht
0.076,0.51,1.3,0.005,0.008,0.0423,0.0043,0.0048,170.0,21.0,1.0,200.0,0.0,0.0,-0.8233782802380102,4.99999483715816,1.5759607910447235,-0.04525353175210688,0.489114417711566,0.049,0.0019047673028832644,0.035445158784804615,0.011392671733607066,0.016339244981711253,-0.0024265538820695824,180.39823515695429,279.9915388638231,45.68016492741967,86.11170702282703,-90.0,28.0,165.60365151536337,-15.536927684249626,111.20254429259532,1.2537745569056091,0.0,1,0,Evans-AlTi-1994-40/490ch1
0.076,0.51,1.3,0.005,0.008,0.0423,0.0043,0.0048,170.0,21.0,1.0,200.0,0.0,0.0,-0.01976327523956184,-2.3704337474027426,0.09034005311960396,-0.130354192119578,0.7607823387199291,0.049,-0.0001437022555611099,-0.0113883923039777,0.014014502626471734,0.00723235051439037,0.0028698662655735584,452.62721627721896,604.1577544694834,26.828239451440435,70.15443282666553,-55.0,100.0,203.08923033333184,27.3394045818659,8.082958016396146,61.797361892328716,0.0,1,0,Evans-AlTi-1994-40/490ch2
